Counter,Q,Time
5011.087,1169.569,0
5180.527,633.3652,0
5329.969,1419.086,0
5415.022,1430.741,0
5575.623,1510.414,0
5669.873,1559.529,0
5855.411,1613.872,0
5946.565,1660.138,0
6125.353,1712.13,0
3835.814,1767.728,0
2235.757,1799.714,0
1462.754,1867.443,-2000
1132.234,1929.116,0
1100.581,2000.157,0
1072.903,2064.935,0
1117.604,2131.326,0
1144.849,2200.186,0
1195.725,2271.883,0
1243.052,2343.18,0
1286.27,2419.226,0
1307.389,2459.512,0
836.14,2525.719,0
860.5439,2596.593,0
1405.086,2689.034,0
1180.634,2141.852,0
1531.139,2199.864,0
1583.523,2234.78,0
1639.244,2306.065,0
1671.195,2353.768,0
1729.618,2443.082,0
1792.256,2520.362,0
1854.385,2596.716,0
1889.997,2640.396,0
1939.895,2720.149,0
2000.112,2788.88,0
2072.823,2139.365,0
2136.487,2960.661,0
2181.711,3009.324,0
2256.847,3101.466,0
2295.215,3144.769,0
2370.518,3251.437,0
2432.2,3353.32,0
2517.501,3442.061,0
2562.65,3496.958,0
2641.507,3592.618,0
2718.845,3690.281,0
2763.352,3785.833,0
2868.344,3844.972,0
2943.766,3952.43,0
3028.192,4075.613,0
1517.043,4147.392,0
1131.09,4284.74,0
1181.318,4402.014,0
1228.967,4464.066,0
1275.244,4575.671,0
1322.791,4714.684,0
1356.617,4821.27,0
1388.886,4966.542,0
1450.583,5040.561,0
1509.678,5169.639,0
1544.571,5312.595,0
1599.235,5470.175,0
1309.706,5608.238,0
1547.336,5695.943,0
1782.53,1952.538,0
1821.599,1735.327,0
1902.954,1790.86,0
1972.319,1871.335,0
2014.826,1951.312,0
2081.314,2015.141,0
2143.407,2049.168,0
2219.053,2137.64,0
2293.436,2204.271,0
2328.106,2276.293,0
2424.505,2353.245,0
2493.592,2040.641,0
2577.594,1846.29,0
2625.507,2314.592,0
2702.065,2682.639,0
2798.143,2761.411,0
2896.651,2849.607,0
3001.425,2939.814,0
3054.812,3027.983,0
3143.965,3138.602,0
3242.912,3251.615,0
3360.354,3349.893,0
3451.426,3450.288,0
3544.304,3552.797,0
3639.042,3694.312,0
3757.95,3825.436,0
1933.715,3945.16,0
1991.949,4047.693,0
2057.352,4157.165,0
2124.522,4279.017,0
2224.037,4333.29,0
2287.685,4482.434,0
2366.321,4627.181,0
2414.521,4753.026,0
2493.249,4808.494,0
2577.447,4966.252,0
2649.913,5116.038,0
2738.251,5203.929,0
2825.172,3923.474,0
2921.691,3049.432,0
2974.718,2801.709,0
3071.258,2877.239,0
3167.124,2945.915,0
3271.465,3010.336,0
3358.385,3044.841,0
3459.787,3125.754,0
3563.49,3199.449,0
3669.598,3233.802,0
3791.875,3319.665,0
3861.181,3401.117,0
3964.62,2917.609,0
4084.75,2872.134,0
4182.833,3493.573,0
4297.805,3692.472,0
4404.813,3784.829,0
4519.045,3866.984,0
4635.504,3988.269,0
4776.01,4078.528,0
4919.718,4128.139,0
5072.428,4217.157,0
5153.044,4327.667,0
5281.704,4403.8,0
5418.8,4488.58,0
5540.165,4545.822,0
5688.442,4641.208,0
4043.684,4734.031,0
3199.109,4837.13,0
2617.902,4986.713,0
2669.223,5103.907,0
2796.815,5204.973,0
2909.081,5274.879,0
3004.416,5412.331,0
3044.81,5528.431,0
3155.87,5651.758,0
3282.691,5782.671,0
3347.474,5854.281,0
2550.443,5989.353,0
3380.434,2582.493,0
3034.784,1304.389,0
3689.836,1123.981,0
3846.782,1168.443,0
3958.722,1222.562,0
4067.974,1274.616,0
4189.587,1302.425,0
4282.479,1368.535,0
4429.938,1425.69,0
4548.329,1477.585,0
4641.339,1513.856,0
4780.655,1583.496,0
4917.341,1622.181,0
5051.051,1720.124,0
5187.5,1782.213,0
5271.904,1820.841,0
5425.16,1902.969,0
5575.344,1967.182,0
5741.422,2033.105,0
5884.696,2113.261,0
6030.488,2199.089,0
6185.667,2277.687,0
6350.683,2368.726,0
6540.276,2417.022,0
6741.358,2515.866,0
6954.414,2610.48,0
7111.786,2677.645,0
3955.965,2769.313,0
2513.279,2855.469,0
1441.099,2959.909,0
1475.753,3063.01,0
1390.884,3160.234,0
1424.475,3224.896,0
1484.088,3330.45,0
1548.029,3429.532,0
1604.518,3535.502,0
1676.527,3667.896,0
1704.5,3779.464,0
1769.425,3898.59,0
1185.325,2736.593,0
1457.021,2497.597,0
1990.318,2400.592,0
2040.266,2462.09,0
2102.825,2537.474,0
2178.005,2595.195,0
2245.715,2670.512,0
2323.878,2751.02,0
2410.276,2861.411,0
2452.516,2907.269,0
2528.49,3004.456,0
2602.681,2102.075,0
2681.972,2760.084,0
2759.499,3045.816,0
2842.309,3351.195,0
2938.085,3442.965,0
3036.229,3532.528,0
3125.077,3623.852,0
3227.806,3738.438,0
3277.679,3829.476,0
3407.201,3926.694,0
3474.164,3998.615,0
3589.325,4113.042,0
3689.665,4225.299,0
3756.256,4339.977,0
3860.194,4452.146,0
3961.692,4596.745,0
4046.248,4724.233,0
1942.505,4801.998,0
1723.221,4891.327,0
1761.447,5035.816,0
1826.78,5122.979,0
1905.219,5255.93,0
1952.53,5385.83,0
2015.217,5535.707,0
2100.476,5665.153,0
2133.628,5815.186,0
2210.683,5986.934,0
2278.875,6118.333,0
2359.333,6076.478,0
2244.877,6167.942,0
2537.345,6385.751,0
2572.066,6577.477,0
2681.99,6642.426,0
2743.74,6853.757,0
2847.766,6947.909,0
2904.768,7187.919,0
2989.999,7299.886,0
3077.169,7477.702,0
3147.245,7586.074,0
3274.351,7630.093,0
3385.198,7831.809,0
3446.08,8116.868,0
3547.974,8340.095,0
3665.961,8425.997,0
3763.43,8655.832,0
3862.839,8801.024,0
3964.189,9080.58,0
4077.417,9316.011,0
4192.974,9512.917,0
4305.687,9608.223,0
4425.874,9845.34,0
4548.495,10132.29,0
4668.15,10278.22,0
4795.826,10509.51,0
4949.081,10792.5,0
5105.983,10936.28,0
5188.809,11267.86,0
3158.171,11536.77,0
2204.117,11790.18,0
1687.009,12027.07,0
1735.339,12257.03,0
1824.193,12543.75,0
1898.951,12868.21,0
1964.013,13132.31,0
2033.88,13389.19,0
2074.213,13513.35,0
2172.846,11536.91,0
2268.248,10199.53,0
1714.09,8982.895,0
2022.378,8769.563,0
2364.24,8913.281,0
2598.41,9081.938,0
2683.233,9233.354,0
2770.172,9413.925,0
2824.127,9577.003,0
2938.39,9749.446,0
3052.018,8902.37,0
3169.026,9578.069,0
3267.807,9371.276,0
3315.911,10003.96,0
3445.309,10555.11,0
3545.229,10803.05,0
3619.235,10908.88,0
3737.124,11092.21,0
3848.011,11285.77,0
3956.255,11403.22,0
4076.8,11641.09,0
4184.448,11813.16,0
4310.007,11918.13,0
4438.426,12105.59,0
4564.197,12303.57,0
4709.558,12382.97,0
4881.482,12664.54,0
5040.062,12869.55,0
5129.738,12990.3,0
3572.686,13234.45,0
3271.028,13455.56,0
3066.287,13571.73,0
3148.506,13796.69,0
3254.66,14072.17,0
3319.552,14192.58,0
3447.563,14417,0
3510.584,14653.72,0
3653.063,14854.94,0
3790.087,15077.88,0
3906.285,15175.67,0
3955.449,6773.174,0
3479.227,3934.536,0
3947.816,2415.99,0
4365.162,2499.027,0
4493.818,2590.87,0
4575.573,2636.943,0
4697.351,2714.374,0
4753.441,2800.354,0
4953.378,2881.208,0
5093.736,2960.129,0
5176.834,3044.33,0
5327.468,3145.468,0
5481.04,2694.782,0
5587.181,3010.184,0
5771.55,3431.331,0
5920.879,3484.185,0
5993.302,3600.204,0
6160.332,3702.021,0
6316.978,3762.425,0
6476.483,3876.58,0
6624.611,3979.704,0
6789.634,4098.701,0
6950.254,4206.108,0
7136.066,4305.975,0
7310.104,4359.002,0
7518.19,4491.314,0
7627.696,4636.841,0
7794.008,4760.023,0
7970.891,4827.804,0
8084.863,4954.896,0
2989.302,5106.37,0
2300.208,5238.953,0
1885.695,5374.146,0
1711.618,5454.229,0
1765.014,5587.783,0
1843.413,5741.808,0
1913.849,5874.671,0
1943.2,6016.058,0
2009.62,6097.095,0
2078.726,6248.833,0
2115.401,6419.497,0
2196.137,6555.995,0
1604.336,6701.2,0
741.8085,6869.024,0
2405.753,7019.191,0
2474.477,7192.654,0
2554.99,7326.493,0
2637.503,7512.516,0
2684.584,7614.085,0
2780.627,7797.977,0
2868.5,7985.196,0
2965.65,8064.702,0
3053.963,8346.31,0
3140.327,8511.512,0
3238.891,8695.18,0
3292.955,8881.703,0
3381.368,9029.703,0
3499.601,9263.612,0
3585.66,9467.725,0
3685.849,9579.679,0
3792.298,9788.954,0
3857.22,9921.5,0
3985.034,10172.52,0
4084.016,10446.7,0
4147.916,10651.34,0
4254.571,10868.58,0
4372.9,11089.22,0
4488.849,11323.05,0
4607.174,11530.68,0
4662.246,11801.77,0
2968.153,12046.68,0
2541.493,12274.5,0
2329.201,12505.51,0
2228.862,12654.18,0
2307.847,12890.42,0
2357.529,13118.92,0
2427.228,13372.6,0
2471.612,13663.76,0
2582.81,13811.12,0
2670.348,14190.5,0
2753.205,6188.242,0
2827.406,4697.588,0
2394.294,4474.512,0
2661.514,4515.213,0
2814.315,4529.236,0
3155.604,4684.701,0
3245.979,4766.521,0
3334.219,4896.515,0
3436.754,4981.089,0
3575.927,5115.416,0
3693.054,5270.373,0
3790.807,4600.884,0
3895.282,4463.033,0
3950.715,4239.65,0
4092.068,5677.832,0
4208.002,5909.632,0
4321.487,6149.072,0
4432.338,6242.62,0
4488.657,6408.513,0
4645.328,6581.739,0
4795.616,6745.251,0
4877.74,6818.148,0
5028.398,6999.539,0
5171.145,7143.037,0
5317.018,7295.671,0
5423.981,7457.844,0
5556.963,7688.034,0
5711.136,7886.498,0
3905.687,7990.955,0
2800.904,8180.117,0
2114.128,8380.428,0
1722.223,8600.24,0
1587.053,8824.419,0
1655.118,8913.693,0
1698.08,9119.128,0
1778.113,9302.901,0
1849.515,9506.587,0
1899.354,9739.725,0
1971.486,6484.556,0
2055.187,5742.674,0
1513.889,5596.912,0
2019.83,5662.116,0
2264.805,5842.921,0
2103.52,6015.707,0
2402.733,6173.378,0
2491.97,6321.306,0
2594.733,6406.133,0
2666.182,6632.141,0
2750.713,6818.619,0
2845.137,6373.473,0
2928.877,6917.886,0
3038.973,6899.151,0
3143.414,7505.691,0
3198.742,7690.521,0
3311.529,7795.444,0
3370.024,7977.684,0
3499.75,8178.492,0
3634.284,8343.249,0
3753.366,8518.31,0
3890.151,8622.938,0
3999.962,8834.925,0
4081.556,8950.662,0
4237.358,9185.663,0
4364.997,9365,0
4489.901,9555.716,0
4628.575,9802.644,0
4787.593,10009,0
4862.755,10117.92,0
3044.695,10356.89,0
2856.32,10637.82,0
2957.967,10905.16,0
3078.852,11128.55,0
3168.395,11345.49,0
3246.539,11475.22,0
3352.747,11789.21,0
3447.571,12068.01,0
3525.641,12298.84,0
3637.979,12522.31,0
3723.897,5242.195,0
3890.19,3720.771,0
2804.512,2527.716,0
4102.953,2242.739,0
4249.305,2097.789,0
4377.656,2087.803,0
4508.774,2165.648,0
4659.585,2254.115,0
4739.162,2326.673,0
4871.937,2362.048,0
5025.119,2447.394,0
5199.958,2542.026,0
5322.988,2611.348,0
5450.158,2664.316,0
5595.538,1749.781,0
5769.561,2395.102,0
5907.534,2952.487,0
5994.093,2938.647,0
6163.024,3109.089,0
6321.313,3149.65,0
6489.414,3276.696,0
6660.513,3373.958,0
6834.606,3464.33,0
6944.946,3605.245,0
7131.546,3713.887,0
7331.585,3787.724,0
7538.313,3910.109,0
7695.831,4059.982,0
7863.635,4174.032,0
5247.689,4305.888,0
4035.428,4440.853,0
3050.729,4493.594,0
2308.23,4638.391,0
2103.689,4736.207,0
2097.268,4836.895,0
2125.602,4989.928,0
2193.73,5134.876,0
2268.913,5223.357,0
2323.808,5379.493,0
2362.852,4448.327,0
2445.387,4021.413,0
2494.859,3838.341,0
1778.569,3680.224,0
1778.941,3783.327,0
2473.146,3884.883,0
2730.064,3944.519,0
2861.265,4049.714,0
2946.2,4157.352,0
2992.755,4212.13,0
3084.198,4345.348,0
3163.821,4258.408,0
3205.116,4470.445,0
3282.667,4631.958,0
3353.108,4752.495,0
3456.894,4676.566,0
3573.09,4961.56,0
3672.834,5093.676,0
3727.44,5208.521,0
3818.545,5315.236,0
3907.372,5397.816,0
4006.15,5577.982,0
4115.369,5722.943,0
4170.841,5854.49,0
4270.392,5910.05,0
4380.683,6085.079,0
4447.936,6211.859,0
4543.451,6293.65,0
4663.976,6441.941,0
4734.679,6580.909,0
4859.287,6740.931,0
2567.332,6828.385,0
1591.219,6999.593,0
1527.014,7123.851,0
1588.107,7285.782,0
1622.929,7432.224,0
1677.546,7628.868,0
1731.175,7850.905,0
1793.796,7985.257,0
1847.92,4269.916,0
1907.3,2995.763,-2000
1966.254,2358.525,0
2032.236,2377.06,0
2065.912,2425.75,0
1468.53,2514.551,0
2247.525,2568.203,0
2293.425,2663.643,0
2362.129,2754.02,0
2438.959,2870.07,0
2534.523,2981.469,0
2609.04,3042.373,0
2681.795,2870.552,0
2770.478,2609.184,0
2854.064,3337.896,0
2939.696,3461.363,0
3027.445,3550.319,0
3081.903,3620.381,0
3181.193,3737.265,0
3274.859,3842.398,0
3383.418,3954.588,0
3481.818,4094.409,0
3595.811,4212.013,0
3658.469,4263.936,0
3763.364,4411.877,0
3875.414,4558.099,0
4004.638,4629.75,0
4112.412,4764.159,0
4182.154,4889.797,0
4293.571,5035.397,0
4443.923,5190.115,0
4512.633,5329.795,0
2588.034,5509.77,0
1694.25,5649.231,0
1288.367,5797.809,0
1151.014,5889.647,0
1191.29,6110.313,0
1243.091,6233.203,0
1275.443,6406.896,0
1337.19,6519.895,0
1376.264,6325.198,0
1441.572,6462.447,0
1503.996,6612.876,0
1303.622,6718.969,0
1265.893,6900.799,0
1336.853,7003.375,0
1558.356,7171.908,0
1773.642,7382.783,0
1883.93,7497.078,0
1973.918,7685.534,0
2047.89,7825.39,0
2140.784,7766.014,0
2181.542,8061.986,0
2271.828,8354.075,0
2375.744,8570.647,0
2468.144,8689.456,0
2532.476,8922.62,0
2625.422,9032.528,0
2728.973,9327.254,0
2843.816,9525.997,0
2910.99,9740.005,0
3026.899,9835.275,0
3150.49,10080.84,0
3222.688,10330.8,0
3356.549,10466.51,0
3484.655,10732.46,0
3557.276,10993.87,0
3670.711,11126.4,0
3807.116,11385.41,0
3952.271,11619.44,0
4074.398,11737.79,0
4160.917,11979.22,0
3030.652,12281.43,0
3115.347,12435.65,0
3236.743,12737.84,0
3334.435,13024.04,0
3443.339,13293.21,0
3517.339,13555.53,0
3635.218,13665.98,0
3716.947,9570.74,0
3869.255,7215.77,0
3944.475,7290.87,0
3657.826,7444.568,0
3306.252,7541.114,0
4172.958,7744.115,0
4451.335,7915.278,0
4583.459,8076.992,0
4712.459,8252.662,0
4843.8,8371.312,0
4907.473,8619.917,0
5072.057,7918.53,0
5222.07,8070.589,0
5393.714,8917.625,0
5543.954,9203.729,0
5697.076,9490.509,0
5787.727,9689.437,0
5998.928,9925.593,0
6180.615,10114.26,0
6366.508,10231.32,0
6450.39,10476.51,0
6634.806,10735.09,0
6866.791,10870.72,0
7074.312,11099.67,0
7255.566,11238.78,0
7339.729,11492.47,0
7533.621,11644.82,0
7803.243,11963.9,0
7973.24,12111.15,0
8162.464,12359.65,0
7362.044,12520.73,0
4207.191,12847.65,0
3024.864,13117.94,0
1976.638,13286.36,0
1665.936,13563.54,0
1607.73,13801.6,0
1658.542,14120.43,0
1713.172,14456.26,0
1776.837,14775.28,0
1825.455,9555.515,0
1853.227,6341.589,0
1933.315,2928.628,0
1975.704,2107.053,0
1651.681,1956.697,0
1004.479,2007.034,0
1729.213,2070.438,0
2251.885,2155.516,0
2136.26,2211.631,0
2395.869,2291.499,0
2474.897,2370.306,0
2533.605,2423.117,0
2616.15,2223.372,0
2690.659,1510.34,0
2753.486,1809.721,0
2814.073,2631.286,0
2910.38,2874.136,0
2991.366,2959.428,0
3035.609,3058.614,0
3128.881,3164.552,0
3218.192,3269.116,0
3301.782,3389.48,0
3410.55,3486.474,0
3501.888,3589.906,0
3546.22,3695.084,0
3677.715,3802.612,0
3795.959,3912.568,0
3904.133,4024.98,0
4005.861,4150.038,0
4068.818,4288.476,0
4206.408,4435.898,0
2033.6,4511.138,0
2096.669,4648.046,0
2156.431,4811.077,0
2188.263,4888.417,0
2265.012,5043.398,0
2350.085,5174.858,0
2434.495,5308.998,0
2479.182,5453.503,0
2553.958,5635.133,0
2630.466,5782.429,0
2535.582,5939.271,0
2113.452,6092.612,0
2912.761,6167.024,0
2981.397,6338.75,0
3068.174,6528.285,0
3204.287,6681.407,0
3304.511,6848.214,0
3361.728,7040.471,0
3448.252,7146.46,0
3536.436,7390.581,0
3652.399,7507.583,0
3766.824,7697.688,0
3829.577,7883.3,0
3929.853,8105.506,0
4046.272,8218.196,0
4117.419,8446.289,0
4277.429,8696.314,0
4417.03,8898.422,0
4493.302,9086.005,0
4602.895,9313.112,0
4738.984,9460.625,0
4901.121,9656.842,0
5056.393,9875.189,0
5135.498,10116.6,0
5273.411,10382.2,0
5402.454,10515.88,0
5631.277,10805.5,0
5723.668,11094.62,0
2818.958,11325.75,0
2026.474,11560.46,0
1494.436,11820.64,0
1450.611,12085.21,0
1485.095,12252.83,0
1517.677,12536.09,0
1575.505,12847.48,0
1629.93,12987.71,0
1657.651,13152.72,0
1721.949,8752.888,0
1785.619,7949.586,0
1859.588,7507.429,0
1335.928,7447.004,0
1432.134,7588.519,0
1958.397,7713.654,0
2075.235,7880.941,0
2187.08,7962.307,0
2269.033,8140.968,0
2317.408,8322.873,0
2436.99,8407.922,0
2529.908,8641.322,0
2579.178,8630.995,0
2661.74,7116.153,0
2729.893,8444.104,0
2842.191,9290.82,0
2918.598,9584.365,0
3004.403,9790.644,0
3080.041,9979.966,0
3169.474,10142.88,0
3246.889,10349.59,0
3380.292,10551.3,0
3494.067,10670.46,0
3597.081,10903.36,0
3660.873,11126.91,0
3743.771,11250.71,0
3895.422,11375.55,0
3972.721,11683.28,0
4100.733,11922.97,0
4216.47,12025.52,0
4293.288,12289.77,0
2769.507,12433.27,0
2211.311,12734.11,0
2217.142,12881.75,0
2264.846,13100.78,0
2347.32,13333.04,0
2397.364,13610.02,0
2441.866,13745.04,0
2542.778,14071.44,0
2626.574,14322.11,0
2677.952,14601.24,0
2772.588,14840.72,0
2829.976,15078.79,0
2880.988,15278.76,0
2400.145,15593.89,0
3018.94,15856.51,0
3195.037,15971.74,0
3307.31,16309.56,0
3406.165,16474.63,0
3464.947,16820.67,0
3563.306,17180.02,0
3659.467,17339.06,0
3766.688,17660.52,0
3866.884,17961.32,0
4025.179,18155.96,0
4140.12,18484.3,0
4193.686,18830.36,0
4322.51,19013.64,0
4449.335,19370.92,0
4573.9,19558.22,0
4717.34,19950.69,0
4847.779,20335.48,0
4930.709,20627.87,0
5071.386,20975.85,0
5110.311,21174.57,0
5332.685,21663.07,0
5500.585,22042.25,0
5592.208,22230.79,0
5734.97,22680.08,0
5886.896,22890.76,0
2965.92,23301.38,0
1589.995,23624.68,0
1287.009,23998.38,0
1304.132,24376.58,0
1364.978,24759.31,0
1432.756,25000.52,0
1485.857,25440.42,0
1522.895,25802.97,0
1588.718,26203,0
1632.92,17249.11,0
1670.035,14371.73,0
1751.812,12710.34,0
1315.249,12267.53,0
1027.07,12204.6,0
1865.357,12354.73,0
2009.416,12581.92,0
2122.878,12825.12,0
2196.192,13113.14,0
2238.958,13342.76,0
2322.912,13501.03,0
2409.163,13757.16,0
2490.611,11876.71,0
2577.744,9993.346,0
2629.583,13367.92,0
2716.362,14585.15,0
2809.116,15075.21,0
2896.167,15375.07,0
3005.745,15643.92,0
3094.974,15940.1,0
3221.08,16216.24,0
3282.102,16508.3,0
3379.661,16680.52,0
3525.402,17016.54,0
3647.284,17344.95,0
3709.392,17536.56,0
3821.212,17853.33,0
3935.657,18213.09,0
3996.418,18531.86,0
4161.966,18895.45,0
4246.662,19278.14,0
3207.606,19555.05,0
2585.998,19891.32,0
2544.854,20217.69,0
2680.284,20475.91,0
2738.178,20824.03,0
2840.726,21220.91,0
2942.017,21563.42,0
2983.295,21925.23,0
3041.822,22271.46,0
3170.143,22620.03,0
3271.257,22960.58,0
3352.087,23289.05,0
3029.033,23462.43,0
2851.793,23924.03,0
3690.312,24424.87,0
3813.335,24900.36,0
3924.053,25082.47,0
4042.303,25601.12,0
4115.57,25871.97,0
4238.118,26456.52,0
4385.513,26893.92,0
4542.509,27346.9,0
4674.637,27524.42,0
4762.347,28062,0
4935.365,28479.46,0
5094.345,28717.47,0
5258.241,29235.16,0
5410.593,29665.62,0
5565.951,30196.08,0
5717.785,30502.37,0
5899.807,31005.11,0
6086.013,31317.58,0
6163.086,31826.17,0
6340.867,32124.2,0
6551.636,32787.05,0
6692.423,33193.62,0
6820.236,33727.73,0
6968.409,33976.38,0
7175.142,34498.74,0
7397.836,35069.5,0
4529.309,35389.56,0
3323.052,36014.48,0
2142.113,36537.82,0
1987.896,36911.95,0
1994.984,37495.55,0
2069.483,37916.01,0
2146.17,38573.97,0
2217.264,38940.74,0
2300.604,38385.89,0
2393.279,38155.87,0
2470.853,38441.55,0
2393.115,38721.11,0
1833.274,39227.87,0
2447.455,39821.04,0
2781.512,40402.45,0
2924.983,40793.55,0
3052.547,41121.57,0
3107.11,41827.93,0
3222.707,42425.83,0
3341.463,41894.75,0
3413.351,42900.54,0
3528.503,43600.65,0
3654.703,44711.05,0
3764.851,45319.86,0
3837.999,45583.79,0
3917.163,46196.99,0
4048.317,46748.59,0
4171.404,47524.26,0
4314.616,48143.66,0
4395.253,48801.29,0
4537.628,49100.2,0
4621.34,49878.88,0
4700.528,50615.85,0
4879.498,51231.98,0
5027.49,51827.71,0
5130.047,52402.43,0
5283.7,52770.61,0
5428.042,53566.14,0
5575.25,54074.68,0
3662.986,54749.41,0
2606.718,55348.44,0
2598.084,55796.33,0
2666.069,56728.25,0
2738.339,57091.18,0
2841.937,57822.2,0
2898.598,58588.64,0
2990.938,48742.68,0
3053.651,48328.66,0
3157.525,45094.1,0
3263.092,45415.95,0
3154.216,45863.24,0
2287.978,46332.26,0
3546.639,46887.79,0
3504.639,47386.14,0
3707.693,47930.92,0
3852.988,48438.35,0
3904.387,47968.35,0
4023.181,47906.52,0
4135.359,46827.32,0
4213.819,50074.12,0
4358.77,51056.44,0
4486.688,51634.31,0
4638.673,52217.44,0
4767.383,52737.7,0
4821.814,53399.68,0
5033.05,53929.53,0
5158.619,54459.47,0
5286.618,54832.95,0
5351.555,55356.53,0
5513.616,55941.88,0
5630.939,56610.94,0
5811.096,56875.52,0
5951.55,57626.48,0
6048.861,58090.66,0
6213.847,58730.77,0
6382.358,59376.68,0
6547.533,59952.91,0
6652.463,60255.36,0
6823.067,61029.8,0
4328.637,61580.47,0
2868.682,62148.37,0
1826.735,62903.73,0
1532.657,63534.72,0
1578.76,63825.7,0
1632.005,64224.28,0
1689.299,29313.37,0
1718.527,12612.08,0
1797.439,7600.213,0
1870.508,4163.224,0
1897.7,2440.706,0
1969.943,2186.553,0
2056.25,2157.359,0
1802.541,2242.212,0
1648.707,2287.324,0
2272.712,2401.305,0
2318.604,2474.723,0
2405.598,2062.079,0
2477.568,2652.261,0
2597.547,2754.168,0
2688.568,2818.226,0
2757.513,1712.72,0
2861.269,3020.769,0
2919.094,3123.568,0
3053.422,3228.957,0
3159.261,3332.476,0
3255.144,3443.201,0
3301.769,3561.48,0
3409.728,3638.754,0
3565.698,3786.954,0
3685.208,3877.947,0
3793.521,4017.353,0
3860.643,4149.553,0
3953.728,4224.896,0
4117.844,4345.239,0
4240.75,4473.642,0
4355.805,4627.749,0
4473.184,4767.794,0
4603.94,4916.738,0
4659.272,5074.99,0
2494.452,5211.65,0
2529.588,5312.676,0
2629.858,5466.863,0
2737.231,5558.294,0
2780.357,5719.984,0
2896.604,5873.994,0
2958.185,5982.879,0
3058.795,6183.885,0
3162.047,6353.796,0
3263.536,6544.268,0
3331.092,6646.374,0
1990.265,6816.454,0
3554.53,7004.77,0
3675.285,7188.963,0
3784.044,7384.382,0
3900.414,7545.633,0
4045.929,7712.754,0
4184.842,7909.625,0
4305.235,8160.573,0
4377.604,8271.011,0
4513.633,8481.232,0
4582.861,8725.758,0
4789.54,8921.396,0
4947.672,9038.499,0
5029.821,9359.321,0
5173.803,9602.879,0
5327.204,9841.288,0
5483.827,10074.21,0
5603.445,10301.22,0
5745.376,10562.29,0
5910.713,10715.21,0
6065.208,11004.51,0
6237.026,11299.69,0
6441.85,11557.32,0
6651.395,11808.21,0
6819.432,12051.85,0
6998.316,12299.07,0
7085.031,12549.88,0
7382.332,12804.28,0
4479.72,13133.22,0
2918.046,13419.82,0
2514.407,13723.02,0
2313.422,10985.78,0
2305.409,8753.245,0
2386.087,7752.006,0
2467.896,7272.449,0
2543.486,7285.671,0
2628.679,7359.263,0
2701.346,7521.66,0
2813.286,7673.605,0
2859.07,7909.497,0
2367.271,8067.629,0
1781.639,8223.595,0
2980.901,6437.039,0
3093.4,8138.909,0
3361.522,8783.4,0
3483.685,8698.006,-4000
3520.624,8856.711,0
3654.129,9310.12,0
3778.63,9421.842,0
3911.131,9640.424,0
3964.128,9863.046,0
4066.959,10057.21,0
4176.526,10237.93,0
4320.366,10454.89,0
4403.043,10658.47,0
4534.586,10877.99,0
4674.443,10973.49,0
4756.58,11210.72,0
4907.148,11353.24,0
5072.852,11631.03,0
5236.831,11771.25,0
5374.463,12003.57,0
5441.243,12173.09,0
5595.354,12411.76,0
5797.359,12605.41,0
5971.94,12960.19,0
6077.186,13120.49,0
3236.138,13415.18,0
2050.789,13538.71,0
2051.737,13830.5,0
2122.663,11338.2,0
2174.158,9634.609,0
2258.083,9646.154,0
2344.632,9770.646,0
2420.429,9853.78,0
2498.131,10036.76,0
2583.246,10167.29,0
2102.814,10345.9,0
2143.151,10496.17,0
750.1774,10658.49,0
3095.043,10740.48,0
3208.863,10843.73,0
3304.816,9189.345,0
3415.451,10642.93,0
3515.168,11446.88,0
3621.552,11540.82,0
3675.689,11730.63,0
3785.92,11932.81,0
3917.873,12096.87,0
4058.339,12277.99,0
4127.535,12492.22,0
4243.173,12665.96,0
4325.076,12853.32,0
4471.443,13066.84,0
4551.467,13251.08,0
4692.838,13343.8,0
4815.103,13579.45,0
4945.51,13768.76,0
5090.304,13901.74,0
5256.442,14094.8,0
5426.811,14230.43,0
5576.211,14444.75,0
5671.167,14653.32,0
5819.125,14900.16,0
2126.121,15078.84,0
1478.725,15295.95,0
1348.259,15516.04,0
1322.208,15757.86,0
1385.593,15936.85,0
1418.134,16060.44,0
1482.329,16252.22,0
1540.578,16407.97,0
1606.014,16630.25,0
1650.78,16849.14,0
1728.43,17138.28,0
1796.745,17392.34,0
1851.611,17625.4,0
1885.739,17734.71,0
2011.738,18025.67,0
1959.026,18249.11,0
2137.226,18480.74,0
2226.188,18739.35,0
2317.961,19001.08,0
2368.553,19189.23,0
2453.51,19463.49,0
2540.793,19782.04,0
2678.178,20098.12,0
2751.045,20358.45,0
2854.83,20513.74,0
2974.692,20789.26,0
3079.437,21093.88,0
3200.442,21390.84,0
3320.134,21663.29,0
3423.842,21825.92,0
3490.997,22149.79,0
3593.42,22410.07,0
3712.958,22637.05,0
3850.619,22950.92,0
3907.732,23256.38,0
4045.224,23429.01,0
4191.725,23740.18,0
4308.292,24029.78,0
4461.534,24335.52,0
2844.68,24541.39,0
2875.224,24918.71,0
2949.131,25248.39,0
2995.346,25528.55,0
3150.317,25744,0
3270.289,26097.82,0
3320.107,26017.77,0
3435.398,26350.42,0
3567.979,26525.09,0
3669.904,26891.51,0
3744.056,27290.68,0
3277.198,27443.64,0
4004.589,27850.93,0
4142.415,28078.25,0
