Q,Counter
3532.584,5050.154
3039.16,5236.391
2898.91,5327.423
2851.657,5520.504
2854.719,5726.28
2839.577,5929.052
2897.626,6078.063
2967.878,6263.625
3000.916,6461.654
3079.573,6557.822
3143.802,6824.988
2673.997,7043.913
3256.357,7295.832
3059.492,7428.808
3389.59,7650.813
3384.793,7927.157
3531.845,8027.483
3609.95,8302.662
3687.383,6913.625
3756.496,6474.133
3799.946,6577.086
3873.427,6874.883
3952.259,7072.381
4036.209,7310.721
4061.268,7573.521
4169.174,7784.523
4261.495,8019.314
4352.02,8350.16
4440.596,8638.229
4542.894,8232.783
4611.067,9159.151
4700.874,9473.453
4778.379,9730.907
4894.591,9970.241
4998.875,10237.11
5092.006,10520.91
5182.344,10798.06
5288.209,11092.68
1105.916,11267.12
929.3005,11557.88
953.9943,11840.84
994.4666,12141.75
1036.488,12515.24
1084.154,12713.55
1133.779,13048.99
1185.438,13385.33
1214.286,13814.32
1266.815,14134.98
1318.902,14475.75
914.0982,14655.81
1354.471,15128.17
1226.143,15422.84
1562.026,15784.88
1631.086,16201.34
1693.687,16609.06
1764.639,16873.8
1841.384,17225.77
1916.054,10936.22
1966.486,11101.06
2045.912,7016.305
2131.499,5439.537
2208.658,4100.84
2299.51,2499.288
2393.243,2008.436
2441.19,1628.016
2547.627,1465.601
2636.185,1495.015
2696.543,1554.751
2802.519,1580.06
2865.193,1636.053
2995.792,1679.535
3110.808,1739.758
3169.57,1154.44
3304.876,1843.659
3423.583,1443.035
3540.161,1620.209
3670.76,1965.811
3788.007,1885.074
3919.659,2101.338
2376.25,2160.17
2180.291,2204.537
2268.74,2271.209
2376.461,2331.365
2456.118,2364.788
2555.932,2456.088
2667.91,2529.783
2725.109,2599.46
2842.01,2661.538
2957.281,2734.794
3070.51,2806.746
3133.495,2833.415
3272.995,2956.373
2520.556,3048.552
3509.188,3125.076
3675.718,3188.41
3801.169,3276.121
3935.857,1188.535
4010.752,1217.066
4182.954,1159.043
4327.112,1215.688
4502.058,1261.458
4626.174,1327.203
4816.998,1388.82
4998.766,1418.125
5080.322,1486.062
5279.728,1548.874
5465.362,1605.839
5663.776,1644.892
5793.551,1400.144
6009.137,1602.302
6127.628,1872.427
6325.954,1927.077
6546.701,1996.545
6782.099,2071.686
6995.293,2185.322
7165.419,2270.264
7406.547,2311.861
7544.033,2408.739
7763.65,2480.275
8049.467,2565.428
6841.507,2657.096
5784.34,2794.978
4853.351,2902.014
4189.733,2961.316
3319.033,3063.832
2868.242,3217.804
2806.972,3327.147
2792.351,3454.929
2810.089,3544.011
2691.539,3667.39
2727.999,3799.71
2796.464,3872.924
2370.47,4046.018
2924.272,4200.807
3005.251,4347.648
3044.934,4485.593
3122.577,3554.722
3204.028,3051.051
3280.979,2663.944
3326.605,2776.783
3402.755,2881.648
3410.827,2947.907
3571.646,3099.493
3609.831,3234.404
3673.388,3378.953
3778.894,3464.315
3840.462,3615.699
3925.222,3693.053
4019.272,3599.767
4057.453,3545.43
4181.857,4181.041
4281.562,4272.249
4379.418,4445.066
4441.685,4601.662
4526.038,4754.732
4616.344,4853.856
4706.06,5056.214
4829.716,5249.032
4944.678,5415.897
5043.288,5547.215
5129.35,5720.248
2416.523,5888.668
1021.644,6159.883
1040.2,6277.378
1087.921,6482.264
1137.703,6656.434
1163.372,6932.729
1216.265,7170.551
1278.296,7385.664
1328.456,7557.171
1357.88,7770.575
1423.606,7998.129
1481.398,8138.879
1548.006,8435.921
1130.472,8666.198
1675.927,8922.27
1738.656,7511.715
1775.372,7410.658
1866.768,7589.843
1948.658,7692.658
2026.537,7968.207
2085.698,8191.408
2171.583,8478.732
2211.883,8629.969
2298.114,8886.075
2410.742,9136.832
2454.607,9242.745
2552.541,9554.696
2606.899,9829.424
2727.191,10098.23
2820.327,10223.27
2920.648,10545.82
3038.151,10816.1
3154.484,10994.93
3264.177,11329.3
3325.271,11612.35
3471.35,11938.18
3600.624,12180.21
3722.463,12490.7
3847.499,12647.96
3975.734,12953.16
4107.239,13358.72
4186.497,13647.72
2786.513,14011.4
2081.126,14295.6
2115.716,14583.73
2216.201,14964.26
2315.622,15142.17
2422.639,15578.06
2477.426,15945.33
2618.172,16287.26
2734.716,16825.78
2854.834,17245.93
2936.964,17458.74
2645.52,17856.41
2854.797,18260.32
2652.741,17658.62
3392.148,14200.19
3536.362,8692.015
3698.946,6540.1
3816.531,4473.785
3956.068,3708.957
4101.312,3119.671
4247.53,2607.22
4418.168,2168.603
4579.446,1054.496
4744.864,1073.593
4862.424,1115.65
5035.003,1160.464
5219.6,1204.456
5301.271,1251.635
5531.886,1290.607
5744.474,749.3042
5954.128,1376.604
6116.389,1418.019
6256.442,1466.373
6478.724,749.7176
6706.38,1431.375
6939.411,1584.032
7158.599,1634.224
7392.283,1678.496
7541.201,1728.097
7783.03,1774.447
7482.414,1826.491
6319.813,1854.191
4902.438,1929.944
4362.678,1988.639
3918.594,2051.584
3295.317,2087.652
3030.145,2150.908
2777.775,2207.814
2652.268,2250.636
2511.585,2340.768
2267.397,2414.74
2332.609,2454.135
2411.006,2538.081
1647.937,1303.352
2298.787,920.6351
2538.522,937.6035
2690.758,990.429
2760.696,1036.713
2502.571,1087.138
2896.267,1140.009
2934.412,1173.812
2858.097,1237.617
3079.148,1309.581
3155.659,1347.684
3240.666,900.2412
3299.611,1315.2
3376.082,1553.563
3465.148,1620.335
3563.569,1701.294
3645.508,1773.489
3725.254,1838.877
3771.521,1935.96
3861.649,2003.944
3930.394,2111.152
4039.4,2165.231
4097.475,2246.698
4220.143,2350.248
4332.863,2449.651
4434.823,2544.191
4502.457,2637.52
4612.626,2685.278
2667.752,2833.046
1669.638,2944.761
1247.599,3050.377
1276.333,3164.16
1322.891,3286.644
1375.669,3344.09
1430.52,3429.118
1485.044,3621.183
1514.282,3786.696
1582.079,3862.801
1636.812,2268.432
1696.117,2347.511
1471.412,2411.602
1278.203,2586.648
1901.747,2694.624
1935.621,2815.805
2021.124,2972.302
2096.606,3101.519
2166.805,3234.377
2256.766,3324.998
2342.78,3207.087
2386.867,3536.828
2477.259,3671.319
2566.695,3898.194
2667.068,4053.106
2762.39,4205.59
2882.327,4355.206
2970.688,4529.686
3070.553,4701.659
3126.213,4833.553
3243.952,5005.761
3387.469,5182.098
3504.294,5283.609
3592.885,5526.019
3726.633,5721.787
3853.324,5930.569
3920.824,6092.601
4082.132,6292.697
4212.614,6497.131
4346.387,6623.704
2716.134,6891.146
2005.22,7127.482
2055.792,7359.424
2072.211,7556.555
2179.169,7697.638
2280.883,8002.83
2385.777,8148.485
2474.885,8434.527
2600.448,8705.492
2720.109,7408.56
2786.465,7296.77
2917.187,7540.538
3041.677,7773.701
2782.812,7951.706
3315.323,8213.632
3378.926,8491.73
3526.462,8712.37
3665.932,8850.856
3802.777,9132.21
3943.009,9352.69
4086.65,8624.544
4247.317,9942.684
4412.13,10286.31
4554.042,10593.52
4660.042,10898.67
4865.001,11222.25
5060.694,11411.82
5160.521,11732.54
5364.21,12006.58
5548.921,12378.55
5762.929,12553.83
5863.573,12854.23
6077.101,13173.44
6304.739,13455.31
6519.911,13842.18
6666.088,14045.68
6889.482,14399.25
7117.877,14819.32
7233.988,15262.98
7519.954,15418
7782.886,15968.87
7895.998,16418.91
5032.311,16778.4
5137.26,17243.5
3647.675,17700.14
3154.022,18095.5
2659.308,18620.08
2506.672,15366.94
2365.076,11905.99
2232.207,7220.246
2271.601,5737.238
2267.326,3828.286
2325.307,2989.514
2384.583,2028.503
1906.434,1663.53
2319.47,1219.261
2567.03,1220.833
2534.228,1263.837
2630.102,1282.71
2445.694,743.2036
2847.657,1369.912
2790.221,1417.915
2992.127,797.9249
3063.498,1126.383
3145.051,1544.582
3205.642,1591.313
3279.841,1581.171
3352.551,1521.049
3437.375,1726.283
3524.106,1782.012
3612.883,1830.15
3707.567,1879.835
3753.845,1956.394
3829.464,2015.728
3936.331,2071.632
4039.007,2115.264
4072.016,2204.222
4212.813,2259.632
4322.191,2293.569
4429.675,2386.705
4493.561,2462.237
4600.472,2540.287
2365.611,2614.398
1581.371,2687.366
1185.278,2762.366
1237.647,2205.842
1287.469,1008.074
1331.9,1050.817
1382.549,1074.825
1414.752,1132.8
1470.788,1180.33
1528.76,1234.168
1596.987,1282.995
1659.1,1345.845
1690.913,1404.166
1673.797,1468.866
1841.075,1522.516
1937.199,1558.289
2026.31,1514.162
2097.957,1720.763
2186.005,1804.029
2247.62,1871.018
2344.65,1930.042
2441.165,2007.636
2541.015,2105.612
2594.289,2156.125
2690.86,2248.863
2799.228,2344.892
2874.988,2432.187
2989.444,2530.397
3107.551,2640.336
3180.211,2740.738
3314.414,2844.156
3437.481,2936.579
3574.887,3040.973
3727.707,3099.14
3874.212,3268.637
4001.667,3382.073
4072.567,3498.545
4217.3,3618.148
4353.416,3757.935
4422.706,3890.182
4609.331,3966.483
2769.182,4134.725
2882.798,4283.175
2979.263,2716.533
3109.82,2630.269
3233.577,2715.336
3299.576,2777.637
3463.35,2885.237
3609.395,3010.918
3753.876,3135.084
3852.564,3273.498
3997.778,3404.866
3522.841,3539.771
4208.346,3678.275
4472.069,2848.287
4622.227,3948.755
4715.097,4135.574
4875.263,4322.762
5077.007,4468.694
5253.453,4638.639
5347.191,4784.771
5538.122,4977.266
5733.661,5133.112
5942.312,5236.57
6130.162,5424.73
6339.62,5609.597
6526.811,5790.757
6640.605,6024.773
6949.796,6248.369
7225.66,6358.005
7351.67,6589.902
7678.067,6783.108
7952.146,6899.098
8201.26,7135.135
8327.786,7367.302
8595.645,7595.084
8869.363,7817.915
9002.835,8035.266
9308.184,8277.126
9585.482,8513.552
9738.004,8659.69
8292.275,8903.439
6825.126,7624.471
5758.321,7161.428
5209.853,7300.82
4336.376,7495.584
3983.724,7713.054
3766.922,7924.85
3645.055,8160.205
3662.715,8379.891
3682.159,8644.399
3771.244,8830.677
3866.014,9083.074
3917.941,9350.904
3550.043,8815.61
4086.649,9725.781
4153.359,10128.25
3990.685,10277.22
4085.767,10567.91
4429.716,10876.2
4492.783,11141.8
4598.595,11288.52
4736.028,11660.98
4848.883,11952.18
4950.749,12269.67
5013.614,12504.46
5099.029,12875.77
5223.71,13186.39
5279.438,13391.72
5406.825,13780.9
5522.44,14106.34
5625.494,14278.2
5750.498,14640.83
5806.328,15009.72
5924.704,15339.51
6050.614,15506.23
6200.703,15977.21
6326.567,16342.47
6454.774,16771.82
6542.973,17241.44
6683.517,17636.86
6824.295,17987.95
2478.502,13758.04
1133.767,10966.79
1081.081,6778.208
1128.161,4926.316
1166.139,3176.61
1216.291,2151.76
1268.358,1894.131
1320.062,1546.01
1381.163,1453.515
1424.141,1493.377
1486.841,1544.812
1133.23,1591.003
1593.919,960.1503
1223.354,1011.467
1614.672,1379.78
1791.073,1787.698
1866.507,1475.973
1951.208,1649.584
2004.877,1826.662
2080.643,1902.736
2162.336,2025.568
2242.862,2099.382
2321.969,2165.873
2419.106,2203.558
2511.344,2259.151
2606.348,2321.677
2708.533,2360.613
2809.479,2460.867
2863.323,2541.06
2968.82,2614.516
3067.824,2680.492
3179.206,2751.313
3313.994,2827.215
3432.265,2905.059
3548.399,2982.111
3607.591,3041.645
3756.118,3132.266
3886.322,3214.074
4019.911,3313.253
4156.885,1127.873
4297.278,1050.667
2239.475,1096.546
2295.979,1138.471
2338.404,1163.952
2431.596,1220.671
2527.445,1277.74
2645.102,1301.659
2761.698,1364.335
2876.789,1410.551
2948.483,1462.437
3074.961,1493.914
3203.532,900.3312
2826.328,1478.429
2919.787,1706.559
3478.792,1776.384
3706.918,1836.873
3779.6,1905.084
3953.01,1969.224
4086.648,2035.25
4249.781,2099.705
4410.606,2156.303
4568.621,2265.929
4716.257,2362.16
4809.284,2458.202
5013.909,2538.242
5186.456,2632.417
5355.355,2737.704
5512.177,2808.433
5720.716,2906.517
5934.637,3002.911
6128.548,3097.277
6318.217,3208.017
6414.614,3336.322
6628.542,3389.754
6856.694,3534.03
7080.891,3600.34
7300.503,3730.71
7534.649,3864.907
7743.774,2480.005
7977.369,2088.7
8090.792,2155.335
8331.548,2249.626
6759.942,2307.901
4882.475,2410.232
4043.526,2506.83
3647.669,2643.042
3403.144,2760.538
3155.268,2866.945
3214.374,2971.214
3190.846,3078.139
3238.226,2528.857
3265.288,3271.897
3354.219,3454.262
3445.482,3584.478
3534.427,3718.044
3190.983,3897.421
3349.225,4032.787
3775.076,4184.22
3820.919,4306.956
3926.033,4472.402
4016.954,4546.624
4105.652,4739.623
4127.12,4924.167
4301.282,5099.077
4390.952,5263.257
4486.471,5415.763
4588.408,5642.438
4642.496,5746.181
4751.437,6007.251
4839.316,6115.701
4961.913,6319.557
5067.77,6519.431
5101.917,6696.886
5260.396,6923.545
5371.912,7136.901
5485.557,7231.126
5627.968,7490.03
5746.527,7705.89
5872.958,7916.091
5918.968,7267.691
6093.309,6716.143
6244.548,6824.076
6375.265,7060.651
3748.376,7292.665
2010.357,7520.414
1415.087,7645.871
1476.272,7901.248
1533.676,8142.259
1601.173,8388.342
1665.506,8502.836
1717.403,8143.801
1782.693,9015.363
1853.217,9256.899
1922.854,9537.048
2007.899,9823.022
2085.683,10079.66
1349.301,10329.04
2198.722,10668.35
2307.91,10977.97
2402.739,11166.85
2504.595,11512.73
2589.332,11826.62
2680.529,12155.59
2731.334,12508.25
2839.583,12854.09
2942.075,13022.44
3047.421,13522.23
3103.518,13857.88
3218.046,14050.17
3330.795,14394.92
3456.806,14868.82
3575.939,15258.81
3639.318,15448.5
3790.557,15848.94
3923.948,16207.27
4066.704,16604.57
4142.514,16805.74
4273.307,17281.76
4419.639,14753.42
4563.525,11165.04
4724.019,8890.39
4809.195,5402.813
4996.669,4370.26
5147.885,3995.691
3602.014,2406.165
2916.066,2047.84
2967.283,1792.541
3079.569,1719.477
3237.674,1774.54
3373.892,1800.281
3508.542,1877.084
3588.842,1942.39
3759.399,1345.454
3923.465,986.849
4010.545,1940.407
3892.406,1894.21
3405.346,2217.115
4459.976,2295.495
4533.551,2213.233
4764.43,2432.595
4932.128,2498.553
5099.938,2569.27
5271.596,2639.982
5439.453,2678.069
5610.891,2758.99
5705.928,2838.705
5923.762,2906.735
6113.693,2979.799
6299.15,3058.188
6505.779,3131.212
6743.765,3198.146
6942.095,3308.928
7033.556,3403.28
7294.012,3500.06
7522.454,3552.74
7745.917,3675.522
7933.896,3775.022
8165.689,3841.224
8433.321,1960.92
8569.37,1237.342
8835.197,1294.835
9073.833,1331.425
9350.503,1385.69
9576.142,1444.458
8067.02,1479.751
6964.075,1552.648
6020.984,1614.874
5014.532,1679.806
4544.918,1733.903
4072.765,1810.387
4064.538,1570.161
4143.752,1920.975
4184.166,2001.038
4273.312,2083.851
4361.174,2128.002
4454.644,2222.168
4565.694,2308.685
4649.551,2397.886
4129.175,2423.721
4803.785,2560.756
4921.501,2653.681
5041.843,2745.042
5050.938,2895.582
5242.953,3020.782
5317.366,3122.205
5429.118,3279.531
5538.157,3338.307
5678.356,3463.442
5787.261,3629.035
5846.7,3757.262
5972.192,3905.721
6069.072,4030.04
6209.026,4157.441
6319.811,4299.96
6373.182,4427.743
6509.061,4583.662
6652.879,3319.187
6797.688,3387.552
6900.478,2606.344
7033.805,2723.466
7175.365,2824.649
7241.093,2973.651
7423.076,3096.718
7565.437,3212.565
7710.428,3325.926
4445.698,3425.368
1734.239,3561.346
1716.864,3662.691
1777.365,3851.434
1845.248,3701.015
1915.591,4184.507
1975.455,4368.656
2029.295,4537.96
2087.374,4706.966
2156.022,4877.273
2226.772,5059.338
2264.526,5246.275
1690.682,5391.672
1239.98,5579.459
2270.604,5747.587
2559.649,5853.478
2660.592,6103.128
2738.564,6308.163
2795.446,6526.808
2896.401,6631.47
2988.282,6887.557
3033.086,6998.403
3145.418,7252.371
3256.761,7483.58
3362.389,7720.033
3429.88,7951.604
3540.355,8125.893
3649.147,8397.629
3707.042,8535.875
3850.267,8773.451
3998.216,9071.232
4113.686,7170.538
4199.458,7437.261
4342.116,7612.233
4471.758,7889.954
4540.702,8031.344
4687.2,8267.361
4813.284,8497.483
4942.21,8742.712
5099.479,9003.679
5234.771,9236.279
5386.289,9529.895
2221.666,9268.276
2276.637,8975.606
2365.913,10244.12
2471.09,10510.54
2588.559,10819.1
2691.005,11070.45
2791.502,11300.14
2899.623,11611.65
2959.822,11889.13
3082.87,12225.49
3204.194,12582.33
2904.033,12932.21
3350.04,13145.31
3097.203,13486.4
3701.571,13881.7
3796.64,14074.78
3948.568,14511.97
4092.017,14896.1
4258.563,15129.87
4409.837,15604.85
4490.247,15975.73
4668.029,16418.75
4801.072,16701.96
5009.291,17124.41
5178.856,17535.24
5276.453,17745.42
5436.823,18221.19
5600.545,18687.63
5807.895,16267.3
5970.985,12204.48
6179.347,10394.5
6392.712,7893.698
6496.924,6723.385
6699.96,5050.775
6916.481,3423.775
7137.831,2683.49
7307.019,1963.564
7536.861,1623.013
7673.217,1679.937
7890.898,1769.939
8173.966,1828.863
6602.806,1908.955
5063.59,1963.287
4042.205,1173.718
3625.283,1591.894
3051.241,1847.828
2850.983,1978.705
2621.833,2305.479
2581.621,2375.403
2576.065,2444.144
2622.997,2486.814
2693.604,2565.7
2763.401,2638.166
2151.796,2722.192
2658.487,2778.373
2978.485,2869.626
2843.773,2914.474
3067.411,2959.932
2962.969,3074.48
3261.162,3178.084
3160.806,3223.531
3398.748,3320.244
3478.534,3390.869
3582.403,3513.792
3638.927,3576.497
3731.145,3674.754
3825.574,3775.643
3873.649,1266.34
3987.542,1064.703
4082.938,1098.96
4176.162,1154.525
4262.59,1205.805
4368.44,1263.824
4476.699,1316.846
4527.126,1349.051
4657.817,1418.158
4772.598,1476.817
4894.972,1540.418
5045.614,1516.302
5155.278,871.1784
5311.475,1731.815
2852.324,1844.896
1609.11,1891.279
1443.378,1972.983
1480.065,2045.641
1540.633,2160.852
1598.19,2212.806
1633.15,2308.047
1702.374,2426.623
1783.111,2479.459
1846.008,2583.6
1895.331,2647.705
1971.62,2784.049
1948.066,2893.269
1134.263,2972.63
2126.203,3090.672
2267.483,3235.835
2359.458,3296.635
2423.786,3373.853
2517.065,3559.275
2613.298,3701.807
2658.406,3837.167
2771.851,3993.926
2893.718,4101.106
2992.587,4297.001
3044.443,3312.888
3179.551,2453.28
3276.595,2561.426
3396.214,2677.627
3519.348,2792.591
3635.358,2910.918
3759.935,2991.718
3848.662,3126.3
3990.83,3195.148
4125.574,3330.573
4197.386,3464.401
4344.123,3602.032
4488.691,3084.935
4643.716,3566.075
4809.736,4012.698
4959.725,4094.754
5120.462,4255.785
5213.093,4394.345
3013.293,4549.645
3086.884,4694.756
3209.183,4871.648
3307.258,5053.104
3441.29,5231.727
3515.485,5315.072
3643.665,5508.001
3204.345,5697.807
3352.633,5892.194
3428.541,6074.431
3517.597,6286.281
3208.112,6398.47
3567.576,6609.283
3918.146,6861.348
4179.62,7008.343
4325.414,7289.782
4485.701,7462.351
4657.247,7696.782
4206.674,7926.174
4998.457,8068.083
5097.926,8336.216
5293.012,8567.834
5476.932,8825.474
5690.14,6980.473
5824.167,7218.342
6029.262,7442.785
6196.205,7575.889
6418.114,7798.052
6665.081,8034.556
6880.596,8275.899
7004.514,8501.383
7227.483,8752.059
7475.285,8879.254
7698.103,9126.506
7831.865,9235.504
8178.39,9612.336
8436.774,9884.769
8700.59,10244.62
8845.808,10541.41
9095.325,10819.7
7657.939,11041.04
6308.301,11341
5157.713,11620.88
4322.356,11762.61
3439.299,12163.09
3043.537,12522.87
2988.486,12821.29
2811.093,13096.7
2783.618,13418.28
2826.869,13745.13
2888.076,13932.22
2966.824,14355.85
3034.482,14683.05
2023.47,15076.24
2733.972,15352.56
2947.878,15742
2961.927,16106.14
3176.371,16362.79
3501.283,16769.41
3563.904,17182.92
3558.042,17383.84
3748.006,17927.47
3782.738,18360.17
3891.026,14823.34
3985.489,12084.15
4077.835,7412.72
4139.031,5524.973
4238.189,4121.924
4334.717,2686.591
4385.834,2009.364
4502.834,1589.658
4600.239,1591.037
4700.264,1491.562
4805.663,1535.878
4918.832,1563.671
5019.938,1626.574
5078.605,1688.277
5228.175,1740.464
5361.175,1259.76
5486.815,1446.797
5572.112,1479.379
1957.063,1930.866
1355.875,1814.919
1315.039,2019.035
1373.77,2114.404
1430.024,2155.067
1488.561,2197.357
1538.673,2278.519
1598.692,2351.604
1635.196,2413.252
1688.464,2426.743
1771.064,2514.112
1850.97,2573.286
1382.287,2636.713
1393.532,2701.554
2054.07,2780.675
2123.428,2865.243
2201.94,2942.075
2279.051,3020.812
2365.958,3069.67
2463.423,3145.865
2560.012,3242.822
2651.185,3283.786
2749.263,1506.851
2805.983,1250.47
2917.722,1277.469
3018.951,1325.322
3122.961,1381.261
3244.565,1432.941
3359.712,1457.261
3478.04,1516.396
3530.499,1577.945
3680.685,1629.435
3807.74,1679.974
3926.783,1747.945
4066.396,1364.269
4209.812,1530.993
4357.1,1929.426
4432.213,1994.676
4604.798,2034.143
4782.43,2124.737
4944.608,2169.794
3090.085,2249.04
2895.179,2327.437
2783.997,2387.01
2812.421,2477.171
2943.066,2570.451
3067.318,2612.492
3136.113,2714.364
3265.87,2828.071
3393.573,2878.14
3525.739,2998.213
3653.37,3104.753
3753.297,3163.857
3322.395,3275.607
3675.407,3405.627
4081.365,3520.066
4285.385,3601.671
4437.498,3737.79
4586.46,3872.862
4795.052,3995.138
4966.519,4063.195
5134.735,4219.902
5233.839,4345.213
5436.412,2371.116
5631.034,1976.313
5710.214,2059.264
5944.229,2155.058
6168.126,2214.818
6372.042,2333.169
6528.003,2441.868
6731.095,2539.721
6947.641,2654.724
7048.472,2778.256
7385.544,2849.127
7635.759,2968.218
7763.021,3090.688
8001.804,2721.018
8225.13,3342.464
8505.031,3478.475
8652.729,3620.691
8964.398,3699.387
9150.749,3843.214
7570.581,3988.329
5441.664,4130.648
4801.536,4303.334
4271.62,4425.739
3720.207,4585.539
3277.67,4742.02
3254.111,4821.602
3171.64,5050.748
3188.772,5240.861
3237.876,5412.091
3312.997,5595.101
3392.922,5806.951
3438.444,5898.168
3527.804,6100.484
3151.369,6307.402
3665.508,6518.925
3411.759,6716.919
3759.17,6909.616
3799.99,7115.416
3991.965,7344.562
4035.571,7460.95
4087.161,7727.254
4210.099,7969.209
4301.422,6601.378
4379.006,6798.576
4469.7,7006.413
4498.371,7209.159
4614.206,7312.007
4704.684,7578.275
4805.321,7792.057
4899.392,8040.033
4995.227,8242.286
5106.427,8499.965
5210.938,8741.875
5322.248,8582.29
5421.534,8957.304
5532.38,9445.997
5638.531,9682.324
5766.21,9911.09
5842.977,10190.37
5968.057,10379.49
2231.573,10691.83
991.8196,10998.03
1038.176,11259.7
1080.538,11615.12
1131.098,11873.62
1166.084,12189
1220.485,12478.24
1269.974,12645.52
1321.846,13044.03
1381.83,13408.47
1441.561,13736.6
1249.967,13982.65
1547.953,14349.97
1610.897,14678.73
1675.97,14860.26
1743.237,15414.17
1819.261,15807.1
1898.087,15982.17
1972.872,16482.68
2025.249,16910.62
2094.378,17261.71
2208.195,17617.72
2254.087,12216.25
2348.203,9590.068
2433.107,8011.266
2533.056,6314.425
2636.183,3541.471
2742.535,2599.604
2842.907,1722.608
2898.839,1581.006
3018.136,1183.605
3126.311,1224.219
3242.695,628.4875
3373.04,1293.932
3507.462,1317.979
3634.773,1382.846
3702.584,1429.726
3841.054,771.7773
3983.424,1173.723
4123.641,1568.567
4280.321,1596.293
3042.536,1233.275
2634.262,1608.263
2673.828,1718.642
2790.388,1767.896
2860.027,1822.885
2977.087,1868.023
3098.36,1912.059
3215.993,1971.509
3342.287,2031.101
3415.168,2089.778
3581.753,2122.187
3465.783,2180.606
3857.898,2237.843
3881.625,2293.743
4168.696,2344.861
4307.22,2434.669
4387.841,2497.829
4580.104,2520.266
4742.455,2619.635
4897.394,2687.213
5089.163,784.4844
5179.429,793.4708
5378.88,828.2089
5575.753,862.7719
5777.651,883.8324
5976.347,934.325
6085.991,974.998
6292.142,1019.356
6503.164,1057.837
6710.037,1105.915
6819.776,1149.754
7062.16,1197.526
7319.308,482.325
7543.771,1313.301
7722.758,1369.981
7955.708,1405.571
8193.474,1479.258
8361.744,1553.633
8694.488,1606.392
8936.085,1679.486
9216.25,1740.033
6006.448,1786.649
4918.209,1876.45
3546.381,1963.265
3634.826,2042.958
3027.942,2107.246
2883.101,2199.328
2819.39,2244.697
2807.022,2333.828
2683.152,2450.281
2746.342,2562.787
2788.259,2618.387
2857.261,2736.888
2446.503,2831.881
3005.563,2938.823
2842.443,3044.015
2901.601,3172.188
3177.978,3284.001
3269.157,3409.511
3342.446,3506.062
3423.969,3643.631
3504.086,2435.542
3544.836,2286.146
3627.79,2399.793
3700.798,2495.413
3781.132,2584.72
3856.198,2713.648
3932.343,2832.61
4021.079,2891.029
4100.257,3000.439
4184.807,3149.805
4250.663,3275.986
4371.091,2573.454
4465.269,3192.709
4557.267,3641.387
4621.112,3780.965
4747.212,3936.31
4849.757,4077.374
4904.179,4215.57
5024.281,4350.464
5128.319,4508.261
1607.156,4688.948
1155.357,4857.225
1028.012,4992.056
1066.463,5107.668
1107.914,5292.108
1152.865,5397.417
1205.93,5612.487
1258.942,5793.663
1302.392,6019.796
1352.002,6168.44
1405.771,6362.15
1435.879,6560.09
1215.399,6673.843
753.7576,6932.634
1617.923,7152.251
1675.018,7357.921
1758.785,7548.503
1830.034,7771.95
1864.97,8020.1
1949.76,8304.569
2027.429,6407.159
2104.098,6520.214
2146.906,6519.759
2245.856,6711.372
2325.381,6933.814
2415.112,7142.933
2491.312,7337.654
2581.937,7545.525
2679.477,7670.226
2766.62,7894.295
2878.721,8183.2
2980.37,8396.919
3089.675,8540.542
3197.22,8885.281
3328.181,9180.515
3452.828,9445.146
3516.534,9579.456
3679.831,9852.116
3803.291,10130.25
3930.011,10378.15
4072.005,10642.4
2762.336,10948.39
2537.484,11260.49
2432.507,11412.48
2523.755,11707.73
2628.598,12021.42
2741.516,12260.45
2862.994,12652.39
2930.417,12983.13
3084.963,13164.77
3161.626,13547.66
3291.586,13850.78
3429.302,14202.94
3577.045,14591.4
3741.553,14834.08
3547.628,15234.37
3920.7,15421.61
4126.143,15880.69
4267.053,16283.97
4418.316,16512.86
4587.638,13908.66
4776.168,11363.11
4943.268,7610.567
5076.763,7102.475
5239.743,3892.05
5446.547,3076.476
5625.947,2411.958
5767.358,1660.457
5971.169,1554.761
6180.085,1324.801
6385.164,1351.762
6521.477,1380.537
6771.998,1443.821
6895.044,1500.444
7097.165,1537.944
7373.11,1093.687
7605.314,1369.958
7863.471,1632.815
8053.057,1777.41
8299.834,1576.595
8562.828,1760.51
8707.663,1883.302
7131.679,2001.317
5917.614,2060.701
4365.108,2121.465
3788.413,2178.764
3382.065,2244.354
2884.432,2314.493
2758.189,2372.205
2559.294,2457.19
2503.742,2536.143
2553.77,2574.84
2082.634,2663.802
2685.233,2758.911
2765.94,2804.08
2742.096,2907.159
2565.803,2998.648
2971.846,3077.43
2779.51,3157.976
3006.169,3252.229
2966.08,1478.554
3092.705,1503.769
3322.076,1559.654
3402.64,1621.432
3496.163,1648.22
3533.86,1728.351
3649.151,1782.762
3739.734,1849.491
3836.354,1885.031
3910.254,1963.544
4006.476,2041.993
4086.796,1990.13
4161.27,1160.746
4289.734,2210.728
4407.794,2281.614
4519.285,2364.604
4575.259,2429.469
4700.88,2513.673
4823.942,2600.412
4889.119,2648.471
5021.906,2750.789
5142.13,2836.737
3473.083,2929.157
2439.255,3024.13
1728.805,3074.335
1789.061,3176.905
1845.55,3282.381
1911.058,3390.845
1985.644,3502.306
2056.68,3616.764
2088.292,3709.558
2169.323,3829.561
2249.817,3890.756
2347.079,4005.042
2338.753,4154.429
2279.502,4252.862
