Q,Counter
17135.81,10613.82
17483.71,11006.15
17821.44,11366.63
16956.16,11564.18
16199.2,11937.52
15952.21,12156.75
15610.49,10364.29
15500.69,9402.899
15268.2,8529.061
15455.91,8711.783
15711.86,8978.479
15849.32,9110.209
16185.56,9513.388
16503.74,9738.358
16678.56,10044.01
16979.21,10408.91
16691.49,10755.75
16897.38,10945.76
17333.44,10208.17
18180.97,10735.42
18476.13,12075.31
18525.96,12578.61
19011.5,12896.64
19370.84,13235.78
19586.45,13708.2
19922.53,14143.37
20308.81,14356.33
20476.22,14805.75
20814.43,15264.88
21157.32,15524.19
21534.15,15804.17
21901.86,16410.93
22154.95,16610.72
22501.32,17108.43
22883.08,17408.32
23037.32,17903.51
23411.09,18408.52
23869.5,18863.49
24238.41,19387.17
24481.57,19776.22
24858.46,20128.93
25190.25,20783.4
25746.09,21083.77
25354.91,21627.7
25621.42,22181.43
25796.36,18955.55
26294.94,14047.82
26649.12,11938.78
27089.34,9965.339
27434.92,7915.405
27731.73,6290.171
28155.68,5781.833
28423.63,3260.021
28948.17,3401.622
29407.35,3538.522
29632.13,3739.674
30109.15,3503.838
30785.61,4119.853
31017.71,2862.293
31447.37,2815.67
32082.12,3762.485
32626.78,4715.546
33056.21,4865.853
33470.07,5006.667
34015.24,5067.266
34461.63,5209.124
34676.13,5405.922
35261.64,5534.228
35679.26,5683.874
36168.64,5843.764
36777.84,6045.878
37396.52,6139.257
37697.82,6302.074
38236.5,6393.989
38758.45,6581.276
39384,6731.907
39969.85,6944.785
40464.3,5369.476
41014.75,4873.209
41597.64,2159.127
42213.98,1261.395
42760.16,1296.842
43339.34,1368.041
44006.21,1416.693
43721.09,1483.13
44149.07,1583.756
44342.21,1633.414
44862.59,1711.084
45201.62,1511.985
45763.53,1620.958
46384.39,1922.767
47041.05,2047.581
47393.07,2151.157
48111.61,2254.065
48703.88,2328.998
48834.62,2422.56
49578.83,2481.065
50307.17,2571.03
50995.11,2694.676
51426.33,2827.451
52121.47,2893.521
52914.71,3049.402
53633.87,3135.006
53998.27,3259.263
54676.14,3393.047
55527.89,3537.025
55883.18,3662.759
56626.51,3744.636
57265.22,3888.392
57765.75,3978.418
58567.7,4182.833
59077.09,4326.577
59923.76,4480.948
60595.7,4577.02
61273.59,4738.369
61926.18,4904.159
62678.67,3312.914
63406.64,3048.003
63885.05,3230.152
64753.46,3389.703
65533.29,3486.812
66353.57,3629.865
66916.07,3725.384
66801.05,3888.492
65071.09,4029.348
62961.19,4180.696
62319.39,4357.425
62555.43,3962.053
62692.91,4095.353
63235.74,4779.814
63869.44,5029.429
64531.63,5133.362
65400.54,5353.99
66108.55,5547.091
66507.93,5771.109
65334.18,6001.261
66307.94,6200.908
68154.71,6442.77
69059.3,6642.96
69663.67,6857.411
70799.09,7076.705
71223.03,7218.815
71812.09,7625.227
72569.78,7904.859
73282.65,8124.783
73997.78,8382.938
74627.48,8646.772
75071.14,8940.033
75869.16,9203.76
76513.03,9460.468
77487.95,9785.068
78341.9,9962.988
78805.25,10325.5
79638.87,10656.84
80480.57,10981.87
81228.03,9050.915
81638.48,8837.599
82465.21,9122.377
83264.7,9279.188
84071.38,9573.44
84885.36,9836.019
85778.51,10116.26
86571.7,10454.42
87007.28,10786.93
88031.45,10976.36
48987.89,11320.41
34825,11449.01
24311.05,10708.8
10867.44,12368.11
7235.159,12767.72
4560.199,13102.7
4036.337,13474.97
3906.754,13950.42
3993.294,14289.98
4214.286,14668.33
4333.832,15036.65
4561.054,15480.07
4770.208,15862.21
4970.671,16073.36
4731.008,16591.64
4660.376,17009.04
4940.68,17530.96
5082.453,18042.91
5914.883,18565.23
6157.037,18820.49
6371.888,19520.06
6523.437,20030.86
6739.598,20551.02
7028.82,21101.94
7170.456,21402.79
7470.258,22035.59
7735.778,22501.9
7996.983,22997.7
8208.261,23385.95
8492.36,17547.88
8631.248,15381.94
8902.034,13397.82
9215.467,9690.798
9511.758,7148.294
9853.063,5859.925
10085.3,5588.135
10414.19,3523.489
10574.71,3686.172
9127.089,3834.913
7802.603,3428.809
5856.497,3896.592
5149.103,3215.202
4764.601,3702.072
4481.985,4515.101
4052.246,4065.314
4109.901,4975.202
3917.322,5056.519
3870.273,5222.143
3982.813,5302.411
4079.812,5466.979
3649.553,5635.486
4280.681,5702.225
3432.84,5918.625
3809.349,6004.4
4568.148,6135.31
4727.463,6343.477
4576.537,6561.195
4699.76,6726.56
5065.116,6821.496
5159.979,7067.343
5322.082,7242.888
5450.775,7437.657
5514.531,4983.347
5646.646,3224.719
5780.162,2246.154
5931.613,1557.188
6091.319,1503.711
6235.785,1465.719
6318.821,1494.397
6455.099,1573.548
6614.092,1609.401
6776.638,1675.338
6909.708,1752.655
7072.013,1794.649
7286.225,1866.801
7381.843,1631.364
7561.339,1535.666
7760.225,1806.122
4856.725,2136.648
2964.99,2088.644
3060.086,2270.66
3115.876,2349.137
3220.477,2425.997
3353.029,2535.989
3418.56,2584.454
3537.243,2703.339
3664.916,2799.053
3809.271,2911.028
3938.899,2972.263
4095.931,3066.1
3473.658,3185.686
3638.635,3270.833
4451.346,3392.34
4540.9,3568.944
4758.044,3657.472
4928.296,3807.3
5082.255,3956.528
5254.731,4093.095
5462.05,4221.595
5527.155,4426.646
5761.924,4601.524
5953.15,2857.656
6050.728,2537.913
6241.466,2668.627
6471.657,2764.966
6690.935,2914.126
6898.085,3032.313
7054.597,3153.885
7318.723,3278.897
7424.674,3418.743
7660.121,3552.591
7891.274,3663.96
8117.522,2528.439
8370.188,3832.259
8628.991,4044.446
8894.186,4218.837
9154.386,4371.648
9304.078,4556.042
9609.178,4682.031
5027.722,4890.279
4322.614,4985.771
3855.91,5135.32
3575.295,5298.768
3703.754,5491.543
3861.416,5684.279
4051.215,5873.47
4141.519,6101.429
4304.7,6291.915
4504.912,6388.761
4669.591,6640.188
4768.897,6796.308
4652.967,7011.843
4287.783,7290.689
5497.903,7507.581
5555.37,7729.211
5854.605,7872.721
6107.32,8197.339
6236.494,8476.98
6466.967,8630.354
6591.238,8954.295
6825.056,9217.25
7044.45,7140.35
7320.417,7059.425
7561.43,7352.583
7862.349,7581.499
8093.554,7794.733
8375.011,8032.93
8524.04,8190.905
8815.919,8426.424
9126.9,8666.495
9420.763,8990.018
9733.857,9275.714
9989.468,9567.78
10145.06,9602.247
10434.64,10208.11
10770.56,10532.9
11127.79,10839.13
11493.26,11164.85
11693.51,11493.12
11800.6,11776.9
12159.08,11968.73
12525.2,12302.6
12703.68,12657.16
13035.51,13033.3
13419.89,13372.38
13839.2,13702.34
14174.44,14269.83
14499.02,14709.84
14895.37,14933.28
15265.29,15421.24
15241.83,15817.33
15995.31,16170.72
16484.83,16684.9
16754.65,17192.49
17155.84,17584.56
17657.13,17909.87
17902.06,18257.73
18321.28,18685
18846.5,18910.62
19221.87,12904.85
19703.47,10464.33
20172.83,8602.521
20691.74,6129.916
20944.08,5268.143
21433.69,4304.128
21931.23,4304.128
22458.88,3915.887
22995.28,3542.442
23655.12,3618.647
24001.49,3742.174
24704.66,3840.696
25013.73,3372.113
25567.12,3670.463
26153.57,3881.143
26799.45,3191.135
27481.83,4177.373
27814.66,4171.221
28593.34,4630.203
29200.46,4509.425
25979.36,4930.614
23019.65,5071.854
19053.59,5182.294
17499.89,5335.591
14803.01,5479.394
13866.33,5607.775
13040.53,5751.22
11906.45,5884.871
11126.21,6047.317
11428.43,6113.33
10571.25,6355.943
9734.952,6529.061
12229.56,6627.701
10933.39,6857.86
12676.53,6978.876
12270.74,7223.395
12863.72,7361.721
13227.09,7486.543
13402.85,4618.105
13868.32,2582.367
14088.59,1757.078
14297.4,1218.575
14471.86,1245.744
14762.31,1299.157
15018.55,1350.7
15278.49,1411.375
15486.96,1479.591
15753.63,1535.998
15922.39,1598.078
16161.22,1303.925
16507.76,1444.476
16813.32,882.449
17099.94,1827.862
17354.36,1904.64
17649.35,2020.06
17823.53,2091.822
18113.07,2176.074
18404.81,2224.549
18541.36,2299.434
18846.69,2412.479
19190.75,2514.877
19552.61,2605.208
19737.21,2710.76
20030.25,2787.344
20335.94,2915.379
20663.01,3008.998
20990.3,3123.799
21283.14,3232.713
21656.42,3285.923
21821.74,3439.79
22164.89,3528.002
22556.94,3668.316
22936.89,3825.511
23280.57,3959.682
23522.16,4103.484
23944.78,4215.554
24124.89,2034.049
24502.5,2111.479
24922.66,2166.235
25144.92,2274.481
25513.64,2372.98
25947.13,2479.267
26336.38,2632.779
26584.46,2732.129
27031.83,2844.597
27425.17,2976.513
27852.97,2842.548
28252.86,3236.397
28480.6,2910.62
28887.32,3488.227
29407.2,3647.258
29624.63,3741.345
30137.26,3890.883
30563.94,4015.223
30751.24,4155.844
31280.26,4237.706
31759.4,4482.94
31329.71,4671.452
31597.99,4827.722
31929.66,4964.545
32357.78,5143.24
32828.66,5254.135
33037.68,5464.412
33536.14,5688.918
34041.04,5911.033
34493.19,6139.042
34970.53,6373.128
35433.3,6622.731
35697.25,6821.503
35351.02,7004.841
36707.81,7231.22
37339.09,7371.399
37594.34,7585.048
38109.62,7865.789
38543.87,8121.192
39070.77,8305.447
39734.16,7039.727
40206.69,7176.53
40729.96,7409.827
40982.34,7538.267
41561.13,7789.445
42194.34,8056.74
42740.41,8308.991
43027.8,8588.251
43729.34,8796.325
44317.44,9086.712
44614.07,9337.6
45287.88,8492.333
45849.89,9616.474
46225.74,9961.485
46817.28,10351.67
47467.7,10613.29
48072.98,10917.74
48711.74,11215.02
49303.72,11460.04
49874.61,11766.19
50644.72,12215
51005.8,12548.52
36444.69,12731.68
24355.56,13045.65
21789.94,13437.94
19762.91,13778.34
18212.87,14170.14
15601.01,14662.59
15796.49,14915.23
16165.08,15406.75
16540.97,15747.45
16731.71,16159.72
17114.07,16545.41
17461.72,16766.12
17645.48,17230.86
18049.29,17686.53
18013.07,18060.46
17092.6,18439.71
19224.5,18861.24
18255.59,15483.71
20168.48,12586.21
20375.7,8274.162
20843.14,7033.944
21266.47,5477.27
21539.75,4623.178
22014.67,4161.028
22423.19,3860.177
22818.87,3855.193
23335.92,3958.089
23705.44,4057.269
24258.58,4209.638
24518.92,4329.394
25005.51,3934.778
25603.89,3433.413
25917.94,4033.648
26405.53,4118.114
26878.86,4772.987
27469.07,5118.503
27756.95,5254.243
28317.32,5404.787
28955.62,5589.602
29465.09,5760.134
27948.12,5884.377
26639.77,6021.233
25813.14,6113.793
25230.92,6302.088
24867.32,6411.614
24700.71,6621.422
24672.89,6784.666
24809.25,6995.588
25011.11,7166.338
25179.01,7271.776
25586.07,7462.887
25296.92,7642.931
25477.11,7880.532
25653.94,8100.179
26412.26,8199.306
26781.32,4377.775
27708.68,3098.506
28136.65,2358.186
28243.88,2078.154
28646.64,2013.682
29307.79,2055.552
29562.06,2143.615
30057.47,2254.981
30433.28,2333.161
30851.5,2412.695
31238.87,1709.123
31518.42,2579.212
32019.46,2685.176
32254.25,2344.431
32838.08,2683.06
33168.25,2942.626
33636.09,3022.21
34183.14,3133.207
34583.77,3225.26
35065.68,3337.751
35494.32,3510.192
35989.69,3572.97
36464.55,3704.116
36725.67,3838.866
37191.57,3946.813
37411.93,4078.298
37837.72,4213.283
38391.15,4351.803
38888.81,4430.956
39160.67,4586.821
39645.62,4752.922
40217.38,4880.516
40777.63,5025.099
41082.04,5214.41
41674.59,5377.933
42140.48,5444.431
42700.95,5647.759
42740.56,5737.658
43657.19,3720.964
44258.48,2261.578
44796.46,1959.197
45245.23,2040.956
45697.96,2119.477
46233.68,2166.882
46786.14,2267.821
47375.74,2372.111
47946.88,2419.539
48524.09,2536.976
49209.54,2640.588
49903.64,2519.425
50527.93,2183.108
51000.7,1892.275
51717.13,3051.736
52119,3076.692
52523.6,3276.196
53286.38,3360.362
54003.5,3476.811
54560.91,3601.48
55236.52,3687.246
55662.55,3782.15
56292.64,3937.433
56987.17,4078.346
57807.08,4205.347
58637.35,4341.124
43189.91,4479.969
34516.03,4634.38
22509.3,4779.745
14288.8,4869.837
8515.359,5033.836
5586.026,5134.159
4730.308,5318.364
4392.471,5478.995
4483.512,5679.331
4655.763,5766.834
4736.904,5862.77
4923.294,6119.268
5057.684,6328.723
5187.498,6503.198
5371.897,6503.198
5615.045,5028.322
5802.76,4875.044
5234.445,4959.914
5634.771,5128.233
6390.475,5233.869
6510,5436.214
6757.35,5588.195
6984.554,5693.594
7120.137,5872.462
7322.411,6003.723
7566.703,6249.753
7777.859,5255.839
8012.95,6268.675
8182.498,6819.114
8316.821,7030.455
8581.07,7212.872
8833.038,7381.604
9111.846,7596.455
9385.682,7789.148
9600.723,7949.433
9813.033,8176.022
10124.93,8379.249
10277.57,8567.107
10539.57,8864.139
10842.96,9069.396
11115.08,9318.086
8168.163,9561.32
7287.941,9715.618
6612.099,9976.755
5980.226,10253.75
6049.816,10547.28
5697.882,10858.09
5554.5,10993.31
5494.432,11348.23
5026.963,11652.13
5135.435,11925.7
4616.118,12167.2
5375.231,12325.97
5251.283,12685.47
5224.772,9958.805
5715.98,5819.357
5874.815,3874.748
5637.917,3902.933
5804.356,2517.43
6149.401,2113.772
6038.45,2116.726
6377.028,2169.077
6503.342,2261.875
6626.73,2314.395
6736.602,1612.828
6896.983,2072.217
7021.165,2537.912
7159.194,2445.123
7235.118,2520.294
7383.494,2339.044
7522.76,2702.751
7689.619,2939.545
7866.542,3071.946
8001.903,3186.738
8093.417,3295.014
8272.786,3417.58
8449.097,3483.402
8601.055,3640.838
8685.041,3714.604
8815.191,3846.483
8967.006,3908.939
9052.852,4036.182
9248.247,4171.658
9411.464,4289.904
9569.953,4437.422
9672.025,4572.451
9874.695,4699.446
10061.91,4852.017
10260.16,4996.709
10407.37,5126.826
10564.53,5247.423
10751.41,2702.417
10896.47,2112.71
11112.25,2125.851
11315.27,2171.945
11520.92,2244.433
11673.54,2322.286
11793.5,2430.57
11962.68,2527.293
12172.33,2615.598
12354.13,2713.86
12560.24,2314.851
12760.23,2471.355
13060.52,3017.225
13295.19,3105.647
13486.08,3226.761
13620.75,3329.069
13854.31,3438.532
14133.2,3503.663
14396.19,3631.929
14560.33,3748.84
14841.24,3857.55
14999.46,4004.267
15169.97,4128.731
15461.83,4213.337
15629.96,4370.076
15937.47,4519.937
16208.74,4599.155
16495.78,4749.081
16658.55,4849.112
15399.77,4992.909
14934.55,5115.551
15092.74,5290.889
15303.09,5483.795
15451.11,5655.207
15694.66,5810.185
15846.41,5982.345
15980.41,6186.953
16261.61,3394.864
16478.27,2106.061
16707.96,2122.661
17012.49,2211.127
16901.09,2298.995
17434.92,2344.785
17823.9,2439.673
18071.67,2525.778
18378.04,2633.302
18584.76,2684.413
18842.45,2788.968
18989.67,2888.241
19229.96,2131.374
19555.19,2533.174
19838.45,3094.275
20118.44,3288.31
20380.91,3388.164
20639.2,3475.357
20825.76,3625.552
21127.95,3750.236
21486.35,3853.444
21767.45,3972.74
22062.25,4036.073
22383.16,4170.423
22709,4285.792
23025.92,4450.318
23165.17,4605.003
23602.47,4764.978
23932.52,4947.499
24311.35,5084.551
24636.73,5230.816
24996.77,5373.69
24560.92,5532.875
24318.53,5600.25
24516.27,5778.326
24642.23,5981.895
24797.28,6118.149
25183.66,6242.019
25511.7,6345.419
25717.63,4714.63
26016.26,3753.966
26291.6,3738.184
26604.56,3823.692
26880.53,3955.78
27257.12,4023.119
27397.04,4214.314
27583.5,4323.559
27978.69,4463.15
28371.12,4594.63
28796.54,4746.95
28938.08,4495.364
29289.9,4329.441
29634.69,5170.195
29939.32,5330.468
30316.03,5415.338
30651.81,5655.998
31013.69,5809.646
31219.96,5963.061
31658.83,6162.659
32087.67,6352.352
32443.79,6531.197
32877.02,6683.111
33278.06,6798.779
33613.89,7010.724
34017.63,7114.492
34343.82,7383.057
34772.16,7599.867
35121.75,7718.518
35508.21,8003.571
35950.15,8206.755
36172.9,8459.135
36587.49,8754.592
15543.56,8905.163
10610.8,9173.302
10610.8,9467.366
9333.797,9707.799
9488.037,6875.671
9579.055,4928.874
9792.832,3959.121
9952.957,2706.664
10146.03,2667.747
10300.7,2706.069
10476.99,2817.535
10640.79,2893.073
9274.965,3044.142
7326.496,3128.593
11037.45,3260.832
11349.53,3001.76
11553.05,2878.117
11778.49,3299.678
11990.66,3727.552
12197.68,3801.065
12399.07,4024.949
12499.41,4161.508
12726.45,4267.635
12956.04,4427.848
13229.41,4598.741
13438.51,4763.904
13569.76,4893.384
13805.36,5012.738
14087.46,5095.607
14225.42,5264.298
14462.15,5430.314
14714.07,5655.34
15015.71,5837.387
15266.24,5929.983
15427.88,6169.873
15732.65,6371.479
16031.38,6535.29
16164.61,6742.091
16459.13,6933.273
16771.53,7071.062
16987.26,7177.775
17321.67,7428.56
17621.73,5575.386
17953.4,4426.904
18114.68,3605.883
18496.25,3665.004
18871.31,3485.845
19040.29,3586.634
19440.08,3669.84
19642.85,3815.199
19980.15,3917.995
20382.78,4060.142
20609.65,4201.517
20917.92,4294.748
21376.5,3565.678
21549.43,4127.856
21963.08,4736.293
22351.05,4911.118
22728.46,5071.898
22944.2,5236.659
23296.44,5412.052
23750.89,5571.688
24095.42,5669.152
24602.53,5875.229
24993.99,6015.715
25407.08,6187.665
25881.83,6275.028
26140.54,6520.166
26570.24,6710.66
26967.74,6905.278
27524.79,7160.515
27993.04,7282.553
28527.79,7472.651
28929.37,7688.758
29213.28,7855.227
29705.37,8118.468
30204.24,8234.608
30688.71,8443.202
31265.45,8674.497
31763.64,8920.082
32179.98,4335.18
29264.01,3192.359
27700.66,2460.901
27138.6,1854.547
27240.06,1800.571
27542.02,1805.159
27972.59,1802.004
28461.64,1834.851
28833.22,1867.312
29208.93,1948.717
29698.12,2017.096
30208.32,2071.193
29582.75,1840.335
29558.27,1672.769
30000.21,2129.755
31948.17,2415.241
32092.99,2408.455
32750.19,2537.63
33223.48,2691.439
33705.77,2789.046
34132.6,2887.543
34667.27,3003.462
35125.09,3079.803
35357.04,3153.226
35927.79,3272.641
36377.96,3345.056
36854.58,3462.522
37402.46,3569.906
37801.15,3691.578
38315.74,3841.71
38836.17,3980.68
39385.58,4075.44
39918.09,4215.402
40550.84,4303.347
41000.99,4454.963
41599.45,4535.187
42156.33,4704.87
42473.84,4794.584
43338.57,2990.432
43940.05,2998.208
44268.77,3112.669
29004.19,3216.794
17582.66,3290.863
15213.89,3467.438
15372.32,3591.668
15726.97,3656.781
16003.09,3794.932
16326.96,3878.655
16760.82,4028.501
16973.15,3452.772
17403.49,4293.28
17621.54,4410.48
18111.35,4605.476
18339.29,4763.624
17608.3,4900.659
17364.73,5053.574
19689.61,5216.722
20064.67,5289.8
20479.66,5465.7
20865.48,5646.064
21113.77,5830.89
21526.36,5990.796
22036.49,5990.796
22382.86,6262.377
22774.64,6476.663
23285.49,6554.524
23727.03,6840.624
23998.69,7069.527
24449.81,7177.723
25047.3,7475.065
25614.21,7728.117
26086.56,7870.324
26397.86,8142.021
26964.81,8382.967
27414.7,8505.369
27647.86,8783.041
28190,4034.409
28784,4112.423
29229.75,2888.531
29725.69,2645.371
30067.24,2740.597
30596.38,2821.053
29824.71,2928.517
30019.88,3047.739
30631.01,3115.478
31090.95,3170.448
31514.45,3349.077
32123.35,3411.795
32419.49,3264.592
32901.94,2454.645
33506.22,2725.259
34047.23,3939.16
34714.16,4064.572
33468.07,4198.482
35348.23,4323.981
36218.81,4381.917
36889.14,4577.845
37224.34,4740.921
37872.63,4895.624
38332.76,5098.934
39082.36,5255.372
39710.57,5348.222
40452.68,5551.151
40988.79,5724.38
41552.29,5887.065
41933.72,6104.125
42663.44,6296.758
43400.35,6402.251
43991.44,6687.096
44788.29,6836.772
45421.43,7037.271
46119.3,7308.241
46765.72,7543.795
47150.68,5076.369
47957.38,3535.289
48665.84,3597.115
49476.61,3715.165
50062.61,3892.691
50778.52,4044.611
51217.83,4135.7
51945.29,4306.928
44004.45,4458.123
36821.28,4613.108
25151.5,4621.691
19721.33,3830.713
12260.84,5032.784
9642.89,5227.438
6402.408,5381.999
3157.816,5520.07
2747.083,5593.449
2864.748,5831.759
2935.848,6013.547
3051.273,6120.293
3155.509,6318.747
3227.848,6517.869
3335.887,6675.778
2742.67,6890.641
3302.1,7094.663
3475.505,7238.504
3558.68,7540.898
3849.355,7666.066
3946.369,7877.976
4006.269,8181.607
4151.186,8408.864
4207.802,8557.126
4330.547,8851.524
4466.033,9095.999
4530.11,9248.8
4650.371,9540.277
4773.265,9698.479
4902.256,6706.328
4994.811,4695.744
5076.019,2088.4
5230.619,1327.465
5371.967,1352.377
5504.766,1308.379
5623.452,1346.667
5796.784,1409.82
5870.26,1465.757
5652.837,1528.305
5777.279,1600.462
5902,1667.312
6029.045,1419.427
6188.153,1385.962
6320.472,1730.626
6461.393,1868.676
6542.214,1976.513
6680.913,2090.765
6834.988,2157.882
6998.725,2235.241
7098.612,2333.999
7281.581,2412.568
7364.24,2459.271
7510.902,2565.056
7696.027,2645.673
7819.19,2728.262
7973.659,2761.993
8176.13,2895.675
8354.814,2976.52
8447.442,3063.106
8635.374,3163.873
8851.067,3223.143
9046.598,3326.411
9229.092,3434.203
9389.269,3540.387
9526.003,3658.41
9743.077,3732.586
9964.401,2158.239
10208.2,2161.753
10318.15,2195.76
10550.54,2236.511
10787.52,2345.968
11009.62,2419.013
11136.88,2507.677
11365.11,2570.563
11597.3,2667.25
11875.02,2748.201
12010.75,2823.548
12254.13,2924.01
12512.48,2997.48
12221.04,3092.311
11984.15,3229.925
12171.29,3315.661
12267.57,3420.892
12515.27,3519.676
12751.54,3639.29
13030.04,3723.921
13146.7,3785.972
13398.21,3917.329
13606.64,4026.875
13837.82,4149.106
13990.59,4263.683
13798,4402.21
14423.43,4461.835
14714.24,4599.598
15079.33,4746.206
15307.28,4849.754
15560.06,5002.375
15816.14,5140.54
16052.89,5287.973
16333.45,5350.389
16575.4,5515.389
16703.23,5690.976
17044,5837.3
17342.22,6014.091
17603.65,6159.944
17933.07,6358.703
18204.93,3937.569
18568.04,2244.319
18783.39,2334.689
19090.56,2376.973
19231.18,2495.212
19545.15,2583.747
19927.93,2678.972
20262.61,2755.342
20615.29,2872.934
20820.93,2935.343
21181.09,3053.844
21489.56,2238.299
21716.11,2660.636
22059.53,3450.394
18257.66,3532.29
18492.52,3667.058
18721.88,3793.841
18988.7,3924.179
19258.8,4102.821
19401.03,4252.159
19724.49,4310.615
19991.61,4495.515
20306.38,4636.303
20567.07,4769.272
20855.94,4838.648
18118.97,5057.547
21366.71,5222.905
21677.06,5317.145
21901.53,5558.04
22246.62,5691.994
22609.84,5893.53
22923.21,5893.53
23088.21,6190.143
23393.39,6396.275
23680.74,6481.674
24085.83,6742.806
24272.51,6962.016
24504.01,7136.039
24928.67,5358.752
25345.05,4814.613
25646.33,4680.085
25950.87,4849.408
26336.16,5023.106
26695.25,5167.871
26900.2,5329.126
27314.47,5521.772
27734.56,5683.755
27963.18,5881.316
28392.27,5983.485
28810.47,6198.99
29183.04,5167.373
29388.07,6489.301
29871.52,6661.657
30344.51,6837.205
30770.7,7057.019
21079.98,7281.738
13324.92,7442.845
4298.746,7615.084
3130.813,7825.36
2743.708,7946.605
2834.037,8166.426
2932.299,8433.513
3023.053,8678.079
3125.379,8898.581
3244.879,9172.296
3328.138,9421.603
3458.673,9573.455
3546.162,9830.347
2715.648,10102.58
3646.771,10251.36
3455.727,10488.31
4047.365,10784.41
4218.42,11052.61
4374.482,11359.98
4472.688,11696.86
4663.583,11885.75
4805.098,12221.57
4877.056,6395.675
5030.13,4399.345
5193.714,3379.326
5328.54,2758.947
5518.591,1980.499
5591.229,1899.261
5813.473,1893.914
5980.683,1957.563
6183.034,2017.719
6334.153,2084.692
6553.625,2156.245
6652.944,2232.604
6846.367,2272.946
7078.592,1049.824
7280.892,2220.627
7406.052,2503.995
7661.056,2536.471
7781.584,2662.308
8017.168,2728.792
8139.465,2829.496
8420.348,2899.491
8658.011,2991.686
8829.277,3088.428
9137.431,3173.813
9378.81,3224.526
9517.234,3261.157
9787.525,3384.47
10052.1,3472.706
10362.03,3550.983
10613.41,3679.345
10804.93,3782.4
11117.25,3879.47
11260.83,4000.642
11551.87,4129.681
11873.02,4234.652
12149.66,4356.206
12443.77,4442.201
12742.96,2704.093
13100.65,1430.224
13405.12,1407.385
13740,1442.797
14074.66,1497.386
14386.31,1578.431
14568.21,1644.314
15003.51,1707.403
15388.06,1766.438
15733.87,1820.936
16023.53,1902.041
16379.09,1946.94
16629.68,2056.187
17058.58,2026.984
17527.7,2187.985
17724.38,2315.43
18122.28,2421.622
18573.28,2454.226
19022.79,2604.357
19265.73,2687.1
19793.53,2780.439
20150.88,2893.979
19621.35,2997.024
19799.51,3093.006
20056.09,3144.198
20488.94,3291.849
20822.34,3414.569
21052.69,3530.436
21555.04,3638.804
22029.09,3728.339
22491.79,3846.644
22866.82,3984.486
23265.3,4125.967
23746.14,4247.697
22806.76,4402.124
24623.76,4585.514
24904.74,4736.25
25466.94,4890.663
25916.49,3108.985
26454.77,2243.551
26705.77,1985.559
27212.68,2082.472
27747.73,2190.619
28268.28,2290.577
28839.9,2335.589
29195.7,2457.271
29534.77,2578.583
30167.13,2680.82
30465.19,2739.869
31160.81,2860.725
31654.27,2663.865
32224.83,2572.56
32729.82,2737.292
33362.6,3308.626
33904.7,3425.398
34302.84,3495.781
35108.95,3650.934
35722.14,3770.49
36394.79,3910.476
36970.82,4054.117
37606.47,4158.093
38330.66,4327.104
31391.09,4403.78
25538.29,4593.135
22880.4,4700.114
20254.78,4863.939
17503.88,4940.376
17004.48,5174.909
16876.18,5365.227
17081.93,5530.154
17315.34,5667.758
17518.16,5823.474
17844.57,5998.262
16638.88,6275.623
15371.68,6468.264
15760.86,6561.855
16876.07,6795.625
18230.26,7035.243
19192.86,7280.829
19793.41,6280.456
20251.08,5859.481
20742.39,5854.997
21185.84,6072.028
21632.74,6176.965
21829.62,6415.583
22196.63,6634.929
22583.85,6842.017
22787.19,7009.149
23177.68,7134.106
23496.5,7351.964
23948.44,7481.193
24341.12,7773.066
24773.59,7803.948
25124.46,7803.948
25361.46,8286.851
25754.56,8645.126
26222.05,8821.113
26607.82,9069.591
26980.12,9369.605
27411.62,9654.276
27809.78,9821.218
28342.98,10206.94
20940.2,10426.92
9918.134,10673.8
6611.135,11106.26
5224.747,11438.27
3015.741,11575.45
2741.49,12045.04
2579.581,12395.68
2649.615,12699.76
2699.946,13063.14
2795.604,13336.82
2894.101,13740.5
2944.414,14138.06
2987.546,14528.78
3120.199,14867.48
3207.261,15211.56
2742.684,12403.14
2400.731,9946.421
3455.44,8020.333
3608.807,4401.576
3727.504,3393.203
3847.733,2040.032
3961.214,1722.106
4021.514,1357.119
4149.738,1099.703
4269.601,1138.297
4385.315,1185.405
4496.484,1222.759
4640.207,1277.571
4775.994,1310.428
4839.231,1175.025
4979.444,1144.124
5110.795,1468.73
5251.096,1060.71
5419.848,1341.217
5534.142,1363.374
5697.63,1682.243
5770.474,1730.041
5966.036,1786.523
6145.807,1840.918
6315.638,1862.2
6452.783,1937.894
4126.271,2009.241
3027.981,2071.629
2138.717,2115.633
2005.262,2203.791
2078.376,2241.561
2164.409,2333.948
2237.605,2370.587
2335.435,2440.529
2385.568,2505.951
2476.251,2611.139
2569.524,2682.283
2674.007,2762.126
2786.118,1877.47
2142.311,1255.582
2706.364,1238.344
3081.942,1260.246
3129.758,1327.998
3264.593,1374.952
3408.543,1434.562
3520.67,1498.69
3609.088,1555.56
3725.829,1589.584
3845.183,1659.514
3961.551,1710.173
4103.211,749.1584
4230.77,1826.346
4361.125,1899.3
4496.502,1968.83
4667.84,2034.485
4737.299,2092.667
4897.86,2168.178
5082.157,2213.291
5250.798,2285.777
5409.368,2365.495
5528.744,2437.857
5722.255,2512.16
5802.475,2614.43
